"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","flight_path"
2020,10,5,1041,1025,16,1347,1336,11,"AA",198,"N997NN","DFW","ATL",94,731,10,25,2020-10-05 10:00:00,"DFW_ATL"
2020,10,5,1226,1220,6,1519,1530,-11,"AA",266,"N754UW","DFW","ATL",94,731,12,20,2020-10-05 12:00:00,"DFW_ATL"
2020,10,5,1228,1230,-2,1511,1535,-24,"WN",202,"N8664J","DAL","ATL",91,721,12,30,2020-10-05 12:00:00,"DAL_ATL"
2020,10,5,1229,1235,-6,1524,1536,-12,"DL",170,"N337NW","DFW","ATL",91,731,12,35,2020-10-05 12:00:00,"DFW_ATL"
2020,10,5,1348,1355,-7,1634,1654,-20,"DL",199,"N353NW","DAL","ATL",90,721,13,55,2020-10-05 13:00:00,"DAL_ATL"
2020,10,5,1444,1450,-6,1735,1754,-19,"DL",243,"N345NW","DFW","ATL",93,731,14,50,2020-10-05 14:00:00,"DFW_ATL"
2020,10,5,1630,1635,-5,1922,1939,-17,"DL",178,"N378NW","DFW","ATL",92,731,16,35,2020-10-05 16:00:00,"DFW_ATL"
2020,10,5,1704,1705,-1,2003,2018,-15,"AA",424,"N309PC","DFW","ATL",92,731,17,5,2020-10-05 17:00:00,"DFW_ATL"
2020,10,5,1716,1720,-4,2002,2030,-28,"WN",335,"N922WN","DAL","ATL",92,721,17,20,2020-10-05 17:00:00,"DAL_ATL"
2020,10,5,1739,1735,4,2023,2038,-15,"DL",185,"N995AT","DAL","ATL",89,721,17,35,2020-10-05 17:00:00,"DAL_ATL"
2020,10,5,1758,1805,-7,2054,2112,-18,"DL",182,"N374NW","DFW","ATL",91,731,18,5,2020-10-05 18:00:00,"DFW_ATL"
2020,10,5,1902,1905,-3,2157,2222,-25,"AA",327,"N991NN","DFW","ATL",92,731,19,5,2020-10-05 19:00:00,"DFW_ATL"
2020,10,5,2039,2045,-6,2330,2358,-28,"AA",515,"N732US","DFW","ATL",94,731,20,45,2020-10-05 20:00:00,"DFW_ATL"
2020,10,6,625,630,-5,917,938,-21,"DL",176,"N361NW","DFW","ATL",92,731,6,30,2020-10-06 06:00:00,"DFW_ATL"
2020,10,6,652,700,-8,947,1001,-14,"DL",192,"N993AT","DAL","ATL",88,721,7,0,2020-10-06 07:00:00,"DAL_ATL"
2020,10,6,753,800,-7,1045,1104,-19,"DL",191,"N348NW","DFW","ATL",90,731,8,0,2020-10-06 08:00:00,"DFW_ATL"
2020,10,6,808,810,-2,1052,1115,-23,"WN",294,"N8556Z","DAL","ATL",92,721,8,10,2020-10-06 08:00:00,"DAL_ATL"
2020,10,6,837,840,-3,1130,1150,-20,"AA",213,"N836AW","DFW","ATL",94,731,8,40,2020-10-06 08:00:00,"DFW_ATL"
2020,10,6,919,924,-5,1209,1231,-22,"NK",23,"N622NK","DFW","ATL",92,731,9,24,2020-10-06 09:00:00,"DFW_ATL"
2020,10,6,1026,1025,1,1329,1336,-7,"AA",198,"N343PN","DFW","ATL",97,731,10,25,2020-10-06 10:00:00,"DFW_ATL"
2020,10,6,1032,1040,-8,1318,1341,-23,"DL",195,"N892AT","DAL","ATL",91,721,10,40,2020-10-06 10:00:00,"DAL_ATL"
2020,10,6,1105,1105,0,1408,1415,-7,"DL",174,"N331NW","DFW","ATL",95,731,11,5,2020-10-06 11:00:00,"DFW_ATL"
2020,10,6,1230,1230,0,1517,1535,-18,"WN",202,"N8514F","DAL","ATL",92,721,12,30,2020-10-06 12:00:00,"DAL_ATL"
2020,10,6,1349,1355,-6,1631,1654,-23,"DL",199,"N366NW","DAL","ATL",87,721,13,55,2020-10-06 13:00:00,"DAL_ATL"
2020,10,6,1422,1220,122,1720,1530,110,"AA",266,"N826AW","DFW","ATL",97,731,12,20,2020-10-06 12:00:00,"DFW_ATL"
2020,10,6,1447,1450,-3,1744,1754,-10,"DL",243,"N353NW","DFW","ATL",93,731,14,50,2020-10-06 14:00:00,"DFW_ATL"
2020,10,6,1702,1705,-3,2001,2018,-17,"AA",424,"N920NN","DFW","ATL",94,731,17,5,2020-10-06 17:00:00,"DFW_ATL"
2020,10,6,1706,1710,-4,2002,2016,-14,"DL",178,"N347NW","DFW","ATL",90,731,17,10,2020-10-06 17:00:00,"DFW_ATL"
2020,10,6,1718,1720,-2,2005,2030,-25,"WN",335,"N7752B","DAL","ATL",92,721,17,20,2020-10-06 17:00:00,"DAL_ATL"
2020,10,6,1732,1735,-3,2019,2038,-19,"DL",185,"N996AT","DAL","ATL",92,721,17,35,2020-10-06 17:00:00,"DAL_ATL"
2020,10,6,1900,1905,-5,2205,2222,-17,"AA",327,"N998NN","DFW","ATL",93,731,19,5,2020-10-06 19:00:00,"DFW_ATL"
2020,10,6,2040,2045,-5,2329,2358,-29,"AA",515,"N754UW","DFW","ATL",92,731,20,45,2020-10-06 20:00:00,"DFW_ATL"
2020,10,7,627,630,-3,920,938,-18,"DL",176,"N344NW","DFW","ATL",92,731,6,30,2020-10-07 06:00:00,"DFW_ATL"
2020,10,7,653,700,-7,942,1001,-19,"DL",192,"N892AT","DAL","ATL",92,721,7,0,2020-10-07 07:00:00,"DAL_ATL"
2020,10,7,753,800,-7,1047,1104,-17,"DL",191,"N375NC","DFW","ATL",93,731,8,0,2020-10-07 08:00:00,"DFW_ATL"
2020,10,7,808,810,-2,1056,1115,-19,"WN",294,"N8630B","DAL","ATL",95,721,8,10,2020-10-07 08:00:00,"DAL_ATL"
2020,10,7,840,840,0,1140,1149,-9,"AA",213,"N8031M","DFW","ATL",99,731,8,40,2020-10-07 08:00:00,"DFW_ATL"
2020,10,7,921,928,-7,1215,1235,-20,"NK",23,"N675NK","DFW","ATL",95,731,9,28,2020-10-07 09:00:00,"DFW_ATL"
2020,10,7,1017,1022,-5,1323,1332,-9,"AA",198,"N767UW","DFW","ATL",97,731,10,22,2020-10-07 10:00:00,"DFW_ATL"
2020,10,7,1033,1040,-7,1323,1341,-18,"DL",195,"N896AT","DAL","ATL",94,721,10,40,2020-10-07 10:00:00,"DAL_ATL"
2020,10,7,1059,1105,-6,1409,1415,-6,"DL",174,"N378NW","DFW","ATL",100,731,11,5,2020-10-07 11:00:00,"DFW_ATL"
2020,10,7,1221,1225,-4,1516,1536,-20,"AA",201,"N9015D","DFW","ATL",96,731,12,25,2020-10-07 12:00:00,"DFW_ATL"
2020,10,7,1325,1230,55,1609,1535,34,"WN",202,"N8581Z","DAL","ATL",91,721,12,30,2020-10-07 12:00:00,"DAL_ATL"
2020,10,7,1346,1355,-9,1640,1654,-14,"DL",199,"N331NW","DAL","ATL",94,721,13,55,2020-10-07 13:00:00,"DAL_ATL"
2020,10,7,1424,1425,-1,1718,1732,-14,"AA",33,"N763US","DFW","ATL",99,731,14,25,2020-10-07 14:00:00,"DFW_ATL"
2020,10,7,1442,1450,-8,1729,1754,-25,"DL",243,"N345NW","DFW","ATL",91,731,14,50,2020-10-07 14:00:00,"DFW_ATL"
2020,10,7,1636,1640,-4,1928,1952,-24,"AA",424,"N836AW","DFW","ATL",97,731,16,40,2020-10-07 16:00:00,"DFW_ATL"
2020,10,7,1714,1720,-6,2001,2030,-29,"WN",335,"N951WN","DAL","ATL",95,721,17,20,2020-10-07 17:00:00,"DAL_ATL"
2020,10,7,1716,1710,6,2008,2016,-8,"DL",178,"N334NW","DFW","ATL",95,731,17,10,2020-10-07 17:00:00,"DFW_ATL"
2020,10,7,1731,1735,-4,2019,2038,-19,"DL",185,"N929AT","DAL","ATL",94,721,17,35,2020-10-07 17:00:00,"DAL_ATL"
2020,10,7,1946,1950,-4,2254,2259,-5,"AA",327,"N819AW","DFW","ATL",95,731,19,50,2020-10-07 19:00:00,"DFW_ATL"
2020,10,8,703,700,3,954,1001,-7,"DL",192,"N952AT","DAL","ATL",94,721,7,0,2020-10-08 07:00:00,"DAL_ATL"
2020,10,8,704,630,34,1003,938,25,"DL",176,"N373NW","DFW","ATL",97,731,6,30,2020-10-08 06:00:00,"DFW_ATL"
2020,10,8,755,800,-5,1053,1104,-11,"DL",191,"N361NW","DFW","ATL",94,731,8,0,2020-10-08 08:00:00,"DFW_ATL"
2020,10,8,805,810,-5,1047,1115,-28,"WN",294,"N8326F","DAL","ATL",91,721,8,10,2020-10-08 08:00:00,"DAL_ATL"
2020,10,8,834,840,-6,1125,1149,-24,"AA",213,"N744P","DFW","ATL",97,731,8,40,2020-10-08 08:00:00,"DFW_ATL"
2020,10,8,924,928,-4,1220,1235,-15,"NK",23,"N675NK","DFW","ATL",94,731,9,28,2020-10-08 09:00:00,"DFW_ATL"
2020,10,8,1020,1022,-2,1319,1332,-13,"AA",198,"N819AW","DFW","ATL",95,731,10,22,2020-10-08 10:00:00,"DFW_ATL"
2020,10,8,1035,1040,-5,1324,1341,-17,"DL",195,"N951AT","DAL","ATL",94,721,10,40,2020-10-08 10:00:00,"DAL_ATL"
2020,10,8,1037,1040,-3,1328,1346,-18,"DL",174,"N334NW","DFW","ATL",93,731,10,40,2020-10-08 10:00:00,"DFW_ATL"
2020,10,8,1225,1230,-5,1510,1535,-25,"WN",202,"N8637A","DAL","ATL",90,721,12,30,2020-10-08 12:00:00,"DAL_ATL"
2020,10,8,1227,1235,-8,1522,1536,-14,"DL",170,"N344NW","DFW","ATL",92,731,12,35,2020-10-08 12:00:00,"DFW_ATL"
2020,10,8,1233,1225,8,1529,1536,-7,"AA",201,"N946NN","DFW","ATL",95,731,12,25,2020-10-08 12:00:00,"DFW_ATL"
2020,10,8,1416,1355,21,1701,1654,7,"DL",199,"N340NW","DAL","ATL",90,721,13,55,2020-10-08 13:00:00,"DAL_ATL"
2020,10,8,1422,1425,-3,1713,1732,-19,"AA",33,"N830AW","DFW","ATL",90,731,14,25,2020-10-08 14:00:00,"DFW_ATL"
2020,10,8,1444,1450,-6,1739,1754,-15,"DL",243,"N331NW","DFW","ATL",91,731,14,50,2020-10-08 14:00:00,"DFW_ATL"
2020,10,8,1628,1635,-7,1916,1939,-23,"DL",178,"N349NW","DFW","ATL",93,731,16,35,2020-10-08 16:00:00,"DFW_ATL"
2020,10,8,1658,1640,18,1955,1952,3,"AA",424,"N601AW","DFW","ATL",91,731,16,40,2020-10-08 16:00:00,"DFW_ATL"
2020,10,8,1717,1720,-3,2004,2030,-26,"WN",335,"N201LV","DAL","ATL",91,721,17,20,2020-10-08 17:00:00,"DAL_ATL"
2020,10,8,1729,1735,-6,2018,2038,-20,"DL",185,"N980AT","DAL","ATL",90,721,17,35,2020-10-08 17:00:00,"DAL_ATL"
2020,10,8,1756,1805,-9,2051,2112,-21,"DL",182,"N345NW","DFW","ATL",93,731,18,5,2020-10-08 18:00:00,"DFW_ATL"
2020,10,8,2023,1950,33,2309,2259,10,"AA",327,"N808AW","DFW","ATL",90,731,19,50,2020-10-08 19:00:00,"DFW_ATL"
2020,10,9,627,630,-3,921,938,-17,"DL",176,"N343NW","DFW","ATL",92,731,6,30,2020-10-09 06:00:00,"DFW_ATL"
2020,10,9,653,700,-7,949,1001,-12,"DL",192,"N954AT","DAL","ATL",93,721,7,0,2020-10-09 07:00:00,"DAL_ATL"
2020,10,9,756,800,-4,1043,1104,-21,"DL",191,"N321US","DFW","ATL",91,731,8,0,2020-10-09 08:00:00,"DFW_ATL"
2020,10,9,810,810,0,1056,1115,-19,"WN",294,"N8617E","DAL","ATL",90,721,8,10,2020-10-09 08:00:00,"DAL_ATL"
2020,10,9,834,840,-6,1126,1149,-23,"AA",213,"N9006","DFW","ATL",94,731,8,40,2020-10-09 08:00:00,"DFW_ATL"
2020,10,9,926,928,-2,1236,1235,1,"NK",23,"N675NK","DFW","ATL",96,731,9,28,2020-10-09 09:00:00,"DFW_ATL"
2020,10,9,1017,1022,-5,1310,1332,-22,"AA",198,"N974UY","DFW","ATL",92,731,10,22,2020-10-09 10:00:00,"DFW_ATL"
2020,10,9,1027,1040,-13,1321,1341,-20,"DL",195,"N936AT","DAL","ATL",93,721,10,40,2020-10-09 10:00:00,"DAL_ATL"
2020,10,9,1051,1040,11,1407,1346,21,"DL",174,"N345NW","DFW","ATL",98,731,10,40,2020-10-09 10:00:00,"DFW_ATL"
2020,10,9,1229,1230,-1,1517,1535,-18,"WN",202,"N8511K","DAL","ATL",93,721,12,30,2020-10-09 12:00:00,"DAL_ATL"
2020,10,9,1230,1235,-5,1527,1536,-9,"DL",170,"N331NW","DFW","ATL",93,731,12,35,2020-10-09 12:00:00,"DFW_ATL"
2020,10,9,1237,1227,10,1538,1538,0,"AA",201,"N976NN","DFW","ATL",93,731,12,27,2020-10-09 12:00:00,"DFW_ATL"
2020,10,9,1420,1425,-5,1711,1732,-21,"AA",33,"N816AW","DFW","ATL",93,731,14,25,2020-10-09 14:00:00,"DFW_ATL"
2020,10,9,1422,1355,27,1711,1654,17,"DL",199,"N347NW","DAL","ATL",92,721,13,55,2020-10-09 13:00:00,"DAL_ATL"
2020,10,9,1450,1450,0,1754,1754,0,"DL",243,"N321US","DFW","ATL",97,731,14,50,2020-10-09 14:00:00,"DFW_ATL"
2020,10,9,1628,1635,-7,1940,1939,1,"DL",178,"N325DN","DFW","ATL",99,731,16,35,2020-10-09 16:00:00,"DFW_ATL"
2020,10,9,1641,1640,1,2004,1952,12,"AA",424,"N825AW","DFW","ATL",103,731,16,40,2020-10-09 16:00:00,"DFW_ATL"
2020,10,9,1717,1720,-3,2027,2030,-3,"WN",335,"N7747C","DAL","ATL",105,721,17,20,2020-10-09 17:00:00,"DAL_ATL"
2020,10,9,1724,1735,-11,2025,2038,-13,"DL",185,"N930AT","DAL","ATL",94,721,17,35,2020-10-09 17:00:00,"DAL_ATL"
2020,10,9,1759,1805,-6,2110,2112,-2,"DL",182,"N374NW","DFW","ATL",97,731,18,5,2020-10-09 18:00:00,"DFW_ATL"
2020,10,9,1907,1905,2,2221,2221,0,"AA",327,"N836AW","DFW","ATL",106,731,19,5,2020-10-09 19:00:00,"DFW_ATL"
2020,10,9,2051,2040,11,2349,2351,-2,"AA",515,"N815AW","DFW","ATL",94,731,20,40,2020-10-09 20:00:00,"DFW_ATL"
2020,10,10,625,630,-5,921,938,-17,"DL",176,"N337NW","DFW","ATL",97,731,6,30,2020-10-10 06:00:00,"DFW_ATL"
2020,10,10,655,700,-5,957,1001,-4,"DL",192,"N994AT","DAL","ATL",99,721,7,0,2020-10-10 07:00:00,"DAL_ATL"
2020,10,10,753,800,-7,1045,1104,-19,"DL",191,"N356NW","DFW","ATL",97,731,8,0,2020-10-10 08:00:00,"DFW_ATL"
2020,10,10,808,810,-2,1056,1115,-19,"WN",294,"N8508W","DAL","ATL",93,721,8,10,2020-10-10 08:00:00,"DAL_ATL"
2020,10,10,925,928,-3,1221,1235,-14,"NK",23,"N675NK","DFW","ATL",93,731,9,28,2020-10-10 09:00:00,"DFW_ATL"
2020,10,10,1034,1040,-6,1336,1346,-10,"DL",174,"N374NW","DFW","ATL",95,731,10,40,2020-10-10 10:00:00,"DFW_ATL"
2020,10,10,1037,1040,-3,1326,1341,-15,"DL",195,"N896AT","DAL","ATL",93,721,10,40,2020-10-10 10:00:00,"DAL_ATL"
2020,10,10,1039,1022,17,1342,1332,10,"AA",198,"N974UY","DFW","ATL",99,731,10,22,2020-10-10 10:00:00,"DFW_ATL"
2020,10,10,1222,1225,-3,1524,1536,-12,"AA",201,"N932AM","DFW","ATL",99,731,12,25,2020-10-10 12:00:00,"DFW_ATL"
2020,10,10,1228,1230,-2,1518,1535,-17,"WN",202,"N8652B","DAL","ATL",93,721,12,30,2020-10-10 12:00:00,"DAL_ATL"
2020,10,10,1229,1235,-6,1527,1536,-9,"DL",170,"N363NW","DFW","ATL",96,731,12,35,2020-10-10 12:00:00,"DFW_ATL"
2020,10,10,1351,1355,-4,1646,1654,-8,"DL",199,"N378NW","DAL","ATL",93,721,13,55,2020-10-10 13:00:00,"DAL_ATL"
2020,10,10,1448,1450,-2,1759,1754,5,"DL",243,"N356NW","DFW","ATL",98,731,14,50,2020-10-10 14:00:00,"DFW_ATL"
2020,10,10,1519,1425,54,1832,1732,60,"AA",33,"N756US","DFW","ATL",108,731,14,25,2020-10-10 14:00:00,"DFW_ATL"
2020,10,10,1630,1635,-5,2232,1939,NA,"DL",178,"N345NW","DFW","ATL",NA,731,16,35,2020-10-10 16:00:00,"DFW_ATL"
2020,10,10,1637,1640,-3,2037,1952,45,"AA",424,"N744P","DFW","ATL",154,731,16,40,2020-10-10 16:00:00,"DFW_ATL"
2020,10,10,1716,1720,-4,2049,2030,19,"WN",335,"N214WN","DAL","ATL",133,721,17,20,2020-10-10 17:00:00,"DAL_ATL"
2020,10,10,1729,1735,-6,2049,2038,11,"DL",185,"N947AT","DAL","ATL",118,721,17,35,2020-10-10 17:00:00,"DAL_ATL"
2020,10,10,1801,1805,-4,2057,2112,-15,"DL",182,"N361NW","DFW","ATL",96,731,18,5,2020-10-10 18:00:00,"DFW_ATL"
2020,10,10,1902,1905,-3,2206,2221,-15,"AA",327,"N830AW","DFW","ATL",93,731,19,5,2020-10-10 19:00:00,"DFW_ATL"
2020,10,11,628,630,-2,924,938,-14,"DL",176,"N373NW","DFW","ATL",93,731,6,30,2020-10-11 06:00:00,"DFW_ATL"
2020,10,11,653,700,-7,947,1001,-14,"DL",192,"N949AT","DAL","ATL",92,721,7,0,2020-10-11 07:00:00,"DAL_ATL"
2020,10,11,755,800,-5,1050,1104,-14,"DL",191,"N364NW","DFW","ATL",94,731,8,0,2020-10-11 08:00:00,"DFW_ATL"
2020,10,11,810,810,0,1058,1115,-17,"WN",294,"N8678E","DAL","ATL",90,721,8,10,2020-10-11 08:00:00,"DAL_ATL"
2020,10,11,833,840,-7,1131,1149,-18,"AA",213,"N9011P","DFW","ATL",94,731,8,40,2020-10-11 08:00:00,"DFW_ATL"
2020,10,11,927,928,-1,1228,1235,-7,"NK",23,"N675NK","DFW","ATL",99,731,9,28,2020-10-11 09:00:00,"DFW_ATL"
2020,10,11,1027,1022,5,1322,1332,-10,"AA",198,"N833AW","DFW","ATL",97,731,10,22,2020-10-11 10:00:00,"DFW_ATL"
2020,10,11,1035,1040,-5,1324,1341,-17,"DL",195,"N892AT","DAL","ATL",97,721,10,40,2020-10-11 10:00:00,"DAL_ATL"
2020,10,11,1119,1040,39,1424,1346,38,"DL",174,"N3732J","DFW","ATL",98,731,10,40,2020-10-11 10:00:00,"DFW_ATL"
2020,10,11,1223,1225,-2,1525,1536,-11,"AA",201,"N301NW","DFW","ATL",98,731,12,25,2020-10-11 12:00:00,"DFW_ATL"
2020,10,11,1225,1230,-5,1511,1535,-24,"WN",202,"N8301J","DAL","ATL",95,721,12,30,2020-10-11 12:00:00,"DAL_ATL"
2020,10,11,1226,1235,-9,1526,1536,-10,"DL",170,"N367NW","DFW","ATL",97,731,12,35,2020-10-11 12:00:00,"DFW_ATL"
2020,10,11,1351,1355,-4,1648,1654,-6,"DL",199,"N340NW","DAL","ATL",93,721,13,55,2020-10-11 13:00:00,"DAL_ATL"
2020,10,11,1422,1425,-3,1726,1732,-6,"AA",33,"N821AW","DFW","ATL",102,731,14,25,2020-10-11 14:00:00,"DFW_ATL"
2020,10,11,1443,1450,-7,1737,1754,-17,"DL",243,"N364NW","DFW","ATL",99,731,14,50,2020-10-11 14:00:00,"DFW_ATL"
2020,10,11,1628,1635,-7,1929,1939,-10,"DL",178,"N332NW","DFW","ATL",99,731,16,35,2020-10-11 16:00:00,"DFW_ATL"
2020,10,11,1636,1640,-4,1942,1952,-10,"AA",424,"N749US","DFW","ATL",95,731,16,40,2020-10-11 16:00:00,"DFW_ATL"
2020,10,11,1716,1720,-4,2013,2030,-17,"WN",335,"N934WN","DAL","ATL",96,721,17,20,2020-10-11 17:00:00,"DAL_ATL"
2020,10,11,1730,1735,-5,2019,2038,-19,"DL",185,"N981AT","DAL","ATL",96,721,17,35,2020-10-11 17:00:00,"DAL_ATL"
2020,10,11,1811,1805,6,2111,2112,-1,"DL",182,"N347NW","DFW","ATL",93,731,18,5,2020-10-11 18:00:00,"DFW_ATL"
2020,10,11,1901,1905,-4,2212,2221,-9,"AA",327,"N659AW","DFW","ATL",96,731,19,5,2020-10-11 19:00:00,"DFW_ATL"
2020,10,11,2057,2040,17,2353,2351,2,"AA",515,"N827AW","DFW","ATL",93,731,20,40,2020-10-11 20:00:00,"DFW_ATL"
2020,10,12,624,630,-6,919,938,-19,"DL",176,"N350NA","DFW","ATL",94,731,6,30,2020-10-12 06:00:00,"DFW_ATL"
2020,10,12,655,700,-5,951,1001,-10,"DL",192,"N894AT","DAL","ATL",93,721,7,0,2020-10-12 07:00:00,"DAL_ATL"
2020,10,12,753,800,-7,1054,1104,-10,"DL",191,"N320US","DFW","ATL",94,731,8,0,2020-10-12 08:00:00,"DFW_ATL"
2020,10,12,808,810,-2,1101,1115,-14,"WN",294,"N8622A","DAL","ATL",95,721,8,10,2020-10-12 08:00:00,"DAL_ATL"
2020,10,12,839,840,-1,1146,1149,-3,"AA",213,"N12028","DFW","ATL",98,731,8,40,2020-10-12 08:00:00,"DFW_ATL"
2020,10,12,924,928,-4,1228,1235,-7,"NK",23,"N675NK","DFW","ATL",97,731,9,28,2020-10-12 09:00:00,"DFW_ATL"
2020,10,12,1019,1022,-3,1324,1332,-8,"AA",198,"N905AU","DFW","ATL",95,731,10,22,2020-10-12 10:00:00,"DFW_ATL"
2020,10,12,1031,1040,-9,1322,1341,-19,"DL",195,"N893AT","DAL","ATL",94,721,10,40,2020-10-12 10:00:00,"DAL_ATL"
2020,10,12,1032,1040,-8,1329,1346,-17,"DL",174,"N345NW","DFW","ATL",97,731,10,40,2020-10-12 10:00:00,"DFW_ATL"
2020,10,12,1225,1225,0,1518,1536,-18,"AA",201,"N965NN","DFW","ATL",94,731,12,25,2020-10-12 12:00:00,"DFW_ATL"
2020,10,12,1227,1235,-8,1523,1536,-13,"DL",170,"N361NW","DFW","ATL",94,731,12,35,2020-10-12 12:00:00,"DFW_ATL"
2020,10,12,1229,1230,-1,1515,1535,-20,"WN",202,"N8689C","DAL","ATL",94,721,12,30,2020-10-12 12:00:00,"DAL_ATL"
2020,10,12,1348,1355,-7,1634,1654,-20,"DL",199,"N366NW","DAL","ATL",94,721,13,55,2020-10-12 13:00:00,"DAL_ATL"
2020,10,12,1424,1425,-1,1715,1732,-17,"AA",33,"N744P","DFW","ATL",96,731,14,25,2020-10-12 14:00:00,"DFW_ATL"
2020,10,12,1450,1450,0,1746,1754,-8,"DL",243,"N320US","DFW","ATL",89,731,14,50,2020-10-12 14:00:00,"DFW_ATL"
2020,10,12,1630,1635,-5,1914,1939,-25,"DL",178,"N376NW","DFW","ATL",92,731,16,35,2020-10-12 16:00:00,"DFW_ATL"
2020,10,12,1640,1640,0,1942,1952,-10,"AA",424,"N742PS","DFW","ATL",98,731,16,40,2020-10-12 16:00:00,"DFW_ATL"
2020,10,12,1715,1720,-5,2005,2030,-25,"WN",335,"N7734H","DAL","ATL",95,721,17,20,2020-10-12 17:00:00,"DAL_ATL"
2020,10,12,1804,1805,-1,2119,2112,7,"DL",182,"N332NW","DFW","ATL",93,731,18,5,2020-10-12 18:00:00,"DFW_ATL"
2020,10,12,1808,1735,33,2056,2038,18,"DL",185,"N954AT","DAL","ATL",93,721,17,35,2020-10-12 17:00:00,"DAL_ATL"
2020,10,12,1919,1905,14,2221,2221,0,"AA",327,"N836AW","DFW","ATL",95,731,19,5,2020-10-12 19:00:00,"DFW_ATL"
2020,10,12,2059,2040,19,2356,2351,5,"AA",515,"N748UW","DFW","ATL",92,731,20,40,2020-10-12 20:00:00,"DFW_ATL"
2020,10,13,627,630,-3,922,938,-16,"DL",176,"N333NW","DFW","ATL",93,731,6,30,2020-10-13 06:00:00,"DFW_ATL"
2020,10,13,754,800,-6,1049,1104,-15,"DL",191,"N340NW","DFW","ATL",93,731,8,0,2020-10-13 08:00:00,"DFW_ATL"
2020,10,13,806,700,66,1056,1001,55,"DL",192,"N928AT","DAL","ATL",93,721,7,0,2020-10-13 07:00:00,"DAL_ATL"
2020,10,13,807,810,-3,1052,1115,-23,"WN",294,"N8662F","DAL","ATL",93,721,8,10,2020-10-13 08:00:00,"DAL_ATL"
2020,10,13,835,840,-5,1128,1149,-21,"AA",213,"N9023N","DFW","ATL",94,731,8,40,2020-10-13 08:00:00,"DFW_ATL"
2020,10,13,924,928,-4,1225,1235,-10,"NK",23,"N687NK","DFW","ATL",93,731,9,28,2020-10-13 09:00:00,"DFW_ATL"
2020,10,13,1020,1022,-2,1319,1332,-13,"AA",198,"N769US","DFW","ATL",96,731,10,22,2020-10-13 10:00:00,"DFW_ATL"
2020,10,13,1036,1040,-4,1322,1341,-19,"DL",195,"N942AT","DAL","ATL",92,721,10,40,2020-10-13 10:00:00,"DAL_ATL"
2020,10,13,1100,1105,-5,1410,1415,-5,"DL",174,"N345NW","DFW","ATL",96,731,11,5,2020-10-13 11:00:00,"DFW_ATL"
2020,10,13,1230,1225,5,1520,1536,-16,"AA",201,"N837AW","DFW","ATL",95,731,12,25,2020-10-13 12:00:00,"DFW_ATL"
2020,10,13,1232,1230,2,1522,1535,-13,"WN",202,"N8502Z","DAL","ATL",93,721,12,30,2020-10-13 12:00:00,"DAL_ATL"
2020,10,13,1348,1355,-7,1636,1654,-18,"DL",199,"N350NA","DAL","ATL",94,721,13,55,2020-10-13 13:00:00,"DAL_ATL"
2020,10,13,1436,1425,11,1728,1732,-4,"AA",33,"N805AW","DFW","ATL",96,731,14,25,2020-10-13 14:00:00,"DFW_ATL"
2020,10,13,1446,1450,-4,1740,1754,-14,"DL",243,"N333NW","DFW","ATL",93,731,14,50,2020-10-13 14:00:00,"DFW_ATL"
2020,10,13,1640,1640,0,1937,1952,-15,"AA",424,"N812AW","DFW","ATL",97,731,16,40,2020-10-13 16:00:00,"DFW_ATL"
2020,10,13,1702,1710,-8,1959,2016,-17,"DL",178,"N337NW","DFW","ATL",92,731,17,10,2020-10-13 17:00:00,"DFW_ATL"
2020,10,13,1717,1720,-3,1959,2030,-31,"WN",335,"N8580Z","DAL","ATL",90,721,17,20,2020-10-13 17:00:00,"DAL_ATL"
2020,10,13,1729,1735,-6,2015,2038,-23,"DL",185,"N943AT","DAL","ATL",91,721,17,35,2020-10-13 17:00:00,"DAL_ATL"
2020,10,13,1947,1950,-3,2250,2259,-9,"AA",327,"N814AW","DFW","ATL",96,731,19,50,2020-10-13 19:00:00,"DFW_ATL"
2020,10,14,625,630,-5,913,938,-25,"DL",176,"N360NW","DFW","ATL",92,731,6,30,2020-10-14 06:00:00,"DFW_ATL"
2020,10,14,659,700,-1,956,1001,-5,"DL",192,"N942AT","DAL","ATL",94,721,7,0,2020-10-14 07:00:00,"DAL_ATL"
2020,10,14,754,800,-6,1046,1104,-18,"DL",191,"N343NW","DFW","ATL",94,731,8,0,2020-10-14 08:00:00,"DFW_ATL"
2020,10,14,805,810,-5,1055,1115,-20,"WN",294,"N8611F","DAL","ATL",92,721,8,10,2020-10-14 08:00:00,"DAL_ATL"
2020,10,14,844,840,4,1141,1149,-8,"AA",213,"N4005X","DFW","ATL",98,731,8,40,2020-10-14 08:00:00,"DFW_ATL"
2020,10,14,921,928,-7,1225,1235,-10,"NK",23,"N687NK","DFW","ATL",95,731,9,28,2020-10-14 09:00:00,"DFW_ATL"
2020,10,14,1019,1022,-3,1316,1332,-16,"AA",198,"N812AW","DFW","ATL",96,731,10,22,2020-10-14 10:00:00,"DFW_ATL"
2020,10,14,1036,1040,-4,1327,1341,-14,"DL",195,"N943AT","DAL","ATL",91,721,10,40,2020-10-14 10:00:00,"DAL_ATL"
