"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"DAL",2021,6,28,6,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2021-06-28 06:00:00
"DAL",2021,6,28,7,NA,NA,NA,160,2.30156,2.6485892168,NA,NA,10,2021-06-28 07:00:00
"DAL",2021,6,28,8,NA,NA,NA,180,2.30156,2.6485892168,NA,NA,10,2021-06-28 08:00:00
"DAL",2021,6,28,9,NA,NA,NA,120,4.60312,5.2971784336,NA,NA,10,2021-06-28 09:00:00
"DAL",2021,6,28,10,NA,NA,NA,120,4.60312,5.2971784336,NA,NA,10,2021-06-28 10:00:00
"DAL",2021,6,28,11,NA,NA,NA,0,0,0,NA,NA,10,2021-06-28 11:00:00
"DAL",2021,6,28,12,NA,NA,NA,100,4.60312,5.2971784336,NA,NA,10,2021-06-28 12:00:00
"DAL",2021,6,28,13,NA,NA,NA,0,0,0,NA,NA,10,2021-06-28 13:00:00
"DAL",2021,6,28,14,NA,NA,NA,100,5.7539,6.621473042,NA,NA,10,2021-06-28 14:00:00
"DAL",2021,6,28,15,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2021-06-28 15:00:00
"DAL",2021,6,28,16,NA,NA,NA,70,5.7539,6.621473042,NA,NA,10,2021-06-28 16:00:00
"DAL",2021,6,28,17,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2021-06-28 17:00:00
"DAL",2021,6,28,18,NA,NA,NA,50,5.7539,6.621473042,NA,NA,10,2021-06-28 18:00:00
"DAL",2021,6,28,19,NA,NA,NA,120,4.60312,5.2971784336,NA,NA,10,2021-06-28 19:00:00
"DAL",2021,6,28,20,NA,NA,NA,130,14.96014,17.2158299092,NA,NA,8,2021-06-28 20:00:00
"DAL",2021,6,28,21,NA,NA,NA,90,5.7539,6.621473042,NA,NA,10,2021-06-28 21:00:00
"DAL",2021,6,28,22,NA,NA,NA,100,5.7539,6.621473042,NA,NA,10,2021-06-28 22:00:00
"DAL",2021,6,28,23,NA,NA,NA,110,12.65858,14.5672406924,NA,NA,6,2021-06-28 23:00:00
"DAL",2021,6,29,0,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2021-06-29 00:00:00
"DAL",2021,6,29,1,NA,NA,NA,120,5.7539,6.621473042,NA,NA,10,2021-06-29 01:00:00
"DAL",2021,6,29,2,NA,NA,NA,110,4.60312,5.2971784336,NA,NA,10,2021-06-29 02:00:00
"DAL",2021,6,29,3,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2021-06-29 03:00:00
"DAL",2021,6,29,4,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2021-06-29 04:00:00
"DAL",2021,6,29,5,NA,NA,NA,130,4.60312,5.2971784336,NA,NA,10,2021-06-29 05:00:00
"DAL",2021,6,29,6,NA,NA,NA,130,11.5078,13.242946084,NA,NA,10,2021-06-29 06:00:00
"DAL",2021,6,29,7,NA,NA,NA,130,9.20624,10.5943568672,NA,NA,10,2021-06-29 07:00:00
"DAL",2021,6,29,8,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,10,2021-06-29 08:00:00
"DAL",2021,6,29,9,NA,NA,NA,110,5.7539,6.621473042,0.02,NA,4,2021-06-29 09:00:00
"DAL",2021,6,29,10,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2021-06-29 10:00:00
"DAL",2021,6,29,11,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2021-06-29 11:00:00
"DAL",2021,6,29,12,NA,NA,NA,130,9.20624,10.5943568672,NA,NA,10,2021-06-29 12:00:00
"DAL",2021,6,29,13,NA,NA,NA,140,9.20624,10.5943568672,NA,NA,10,2021-06-29 13:00:00
"DAL",2021,6,29,14,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2021-06-29 14:00:00
"DAL",2021,6,29,15,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2021-06-29 15:00:00
"DAL",2021,6,29,16,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2021-06-29 16:00:00
"DAL",2021,6,29,17,NA,NA,NA,150,9.20624,10.5943568672,NA,NA,10,2021-06-29 17:00:00
"DAL",2021,6,29,18,NA,NA,NA,0,0,0,NA,NA,10,2021-06-29 18:00:00
"DAL",2021,6,29,19,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2021-06-29 19:00:00
"DAL",2021,6,29,20,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2021-06-29 20:00:00
"DAL",2021,6,29,21,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2021-06-29 21:00:00
"DAL",2021,6,29,22,NA,NA,NA,130,9.20624,10.5943568672,NA,NA,10,2021-06-29 22:00:00
"DAL",2021,6,29,23,NA,NA,NA,10,2.30156,2.6485892168,NA,NA,10,2021-06-29 23:00:00
