"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"IAH",2021,4,6,15,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-04-06 15:00:00
"IAH",2021,4,6,16,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-04-06 16:00:00
"IAH",2021,4,6,17,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-04-06 17:00:00
"IAH",2021,4,6,18,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-04-06 18:00:00
"IAH",2021,4,6,19,NA,NA,NA,160,18.41248,21.1887137344,NA,NA,10,2021-04-06 19:00:00
"IAH",2021,4,6,20,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-04-06 20:00:00
"IAH",2021,4,6,21,NA,NA,NA,150,21.86482,25.1615975596,NA,NA,10,2021-04-06 21:00:00
"IAH",2021,4,6,22,NA,NA,NA,160,19.56326,22.5130083428,NA,NA,10,2021-04-06 22:00:00
"IAH",2021,4,6,23,NA,NA,NA,160,19.56326,22.5130083428,NA,NA,10,2021-04-06 23:00:00
"IAH",2021,4,7,0,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-04-07 00:00:00
"IAH",2021,4,7,1,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-04-07 01:00:00
"IAH",2021,4,7,2,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-04-07 02:00:00
"IAH",2021,4,7,3,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-04-07 03:00:00
"IAH",2021,4,7,4,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-04-07 04:00:00
"IAH",2021,4,7,5,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-04-07 05:00:00
"IAH",2021,4,7,6,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-04-07 06:00:00
"IAH",2021,4,7,7,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-04-07 07:00:00
"IAH",2021,4,7,8,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-04-07 08:00:00
"IAH",2021,4,7,9,NA,NA,NA,190,9.20624,10.5943568672,NA,NA,10,2021-04-07 09:00:00
"IAH",2021,4,7,10,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2021-04-07 10:00:00
"IAH",2021,4,7,11,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2021-04-07 11:00:00
"IAH",2021,4,7,12,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2021-04-07 12:00:00
"IAH",2021,4,7,13,NA,NA,NA,190,9.20624,10.5943568672,NA,NA,10,2021-04-07 13:00:00
"IAH",2021,4,7,14,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2021-04-07 14:00:00
"IAH",2021,4,7,15,NA,NA,NA,190,14.96014,17.2158299092,NA,NA,10,2021-04-07 15:00:00
"IAH",2021,4,7,16,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-04-07 16:00:00
"IAH",2021,4,7,17,81,64.9,58.1,200,9.20624,10.5943568672,0,1011.4,10,2021-04-07 17:00:00
"IAH",2021,4,7,18,81,64,56.3,200,9.20624,10.5943568672,0,1010.9,10,2021-04-07 18:00:00
"IAH",2021,4,7,19,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2021-04-07 19:00:00
"IAH",2021,4,7,20,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,10,2021-04-07 20:00:00
"IAH",2021,4,7,21,NA,NA,NA,210,12.65858,14.5672406924,NA,NA,10,2021-04-07 21:00:00
"IAH",2021,4,7,22,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2021-04-07 22:00:00
"IAH",2021,4,7,23,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,10,2021-04-07 23:00:00
"IAH",2021,4,8,0,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2021-04-08 00:00:00
"IAH",2021,4,8,1,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2021-04-08 01:00:00
"IAH",2021,4,8,2,NA,NA,NA,300,4.60312,5.2971784336,NA,NA,10,2021-04-08 02:00:00
"IAH",2021,4,8,3,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2021-04-08 03:00:00
"IAH",2021,4,8,4,NA,NA,NA,0,0,0,NA,NA,10,2021-04-08 04:00:00
"IAH",2021,4,8,5,NA,NA,NA,0,0,0,NA,NA,10,2021-04-08 05:00:00
"IAH",2021,4,8,6,NA,NA,NA,0,0,0,NA,NA,8,2021-04-08 06:00:00
"IAH",2021,4,8,7,NA,NA,NA,0,0,0,NA,NA,7,2021-04-08 07:00:00
"IAH",2021,4,8,8,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,8,2021-04-08 08:00:00
"IAH",2021,4,8,9,NA,NA,NA,0,0,0,NA,NA,7,2021-04-08 09:00:00
"IAH",2021,4,8,10,NA,NA,NA,150,2.30156,2.6485892168,NA,NA,8,2021-04-08 10:00:00
"IAH",2021,4,8,11,NA,NA,NA,140,2.30156,2.6485892168,NA,NA,9,2021-04-08 11:00:00
"IAH",2021,4,8,12,NA,NA,NA,290,2.30156,2.6485892168,NA,NA,7,2021-04-08 12:00:00
"IAH",2021,4,8,13,NA,NA,NA,0,0,0,NA,NA,7,2021-04-08 13:00:00
"IAH",2021,4,8,14,NA,NA,NA,0,0,0,NA,NA,9,2021-04-08 14:00:00
"IAH",2021,4,8,15,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2021-04-08 15:00:00
"IAH",2021,4,8,16,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2021-04-08 16:00:00
"IAH",2021,4,8,17,NA,NA,NA,0,0,0,NA,NA,10,2021-04-08 17:00:00
"IAH",2021,4,8,18,NA,NA,NA,0,0,0,NA,NA,10,2021-04-08 18:00:00
"IAH",2021,4,8,19,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2021-04-08 19:00:00
"IAH",2021,4,8,20,NA,NA,NA,140,10.35702,11.9186514756,NA,NA,10,2021-04-08 20:00:00
"IAH",2021,4,8,21,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,10,2021-04-08 21:00:00
"IAH",2021,4,8,22,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,10,2021-04-08 22:00:00
"IAH",2021,4,8,23,NA,NA,NA,130,16.11092,18.5401245176,NA,NA,10,2021-04-08 23:00:00
"IAH",2021,4,9,0,NA,NA,NA,130,12.65858,14.5672406924,NA,NA,10,2021-04-09 00:00:00
"IAH",2021,4,9,1,NA,NA,NA,120,14.96014,17.2158299092,NA,NA,10,2021-04-09 01:00:00
"IAH",2021,4,9,2,NA,NA,NA,140,14.96014,17.2158299092,NA,NA,9,2021-04-09 02:00:00
"IAH",2021,4,9,3,NA,NA,NA,140,10.35702,11.9186514756,NA,NA,7,2021-04-09 03:00:00
"IAH",2021,4,9,4,NA,NA,NA,130,9.20624,10.5943568672,NA,NA,6,2021-04-09 04:00:00
"IAH",2021,4,9,5,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,5,2021-04-09 05:00:00
"IAH",2021,4,9,6,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,7,2021-04-09 06:00:00
"IAH",2021,4,9,7,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,7,2021-04-09 07:00:00
"IAH",2021,4,9,8,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2021-04-09 08:00:00
"IAH",2021,4,9,9,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2021-04-09 09:00:00
"IAH",2021,4,9,10,NA,NA,NA,150,9.20624,10.5943568672,NA,NA,10,2021-04-09 10:00:00
"IAH",2021,4,9,11,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-04-09 11:00:00
"IAH",2021,4,9,12,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-04-09 12:00:00
"IAH",2021,4,9,13,NA,NA,NA,180,5.7539,6.621473042,NA,NA,8,2021-04-09 13:00:00
"IAH",2021,4,9,14,NA,NA,NA,170,11.5078,13.242946084,NA,NA,7,2021-04-09 14:00:00
"IAH",2021,4,9,15,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,8,2021-04-09 15:00:00
"IAH",2021,4,9,16,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,7,2021-04-09 16:00:00
"IAH",2021,4,9,17,NA,NA,NA,170,17.2617,19.864419126,NA,NA,9,2021-04-09 17:00:00
"IAH",2021,4,9,18,NA,NA,NA,160,17.2617,19.864419126,NA,NA,10,2021-04-09 18:00:00
"IAH",2021,4,9,19,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-04-09 19:00:00
"IAH",2021,4,9,20,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-04-09 20:00:00
"IAH",2021,4,9,21,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-04-09 21:00:00
"IAH",2021,4,9,22,NA,NA,NA,NA,17.2617,19.864419126,NA,NA,10,2021-04-09 22:00:00
"IAH",2021,4,9,23,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-04-09 23:00:00
"IAH",2021,4,10,0,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-04-10 00:00:00
"IAH",2021,4,10,1,NA,NA,NA,160,11.5078,13.242946084,NA,NA,10,2021-04-10 01:00:00
"IAH",2021,4,10,2,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-04-10 02:00:00
"IAH",2021,4,10,3,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2021-04-10 03:00:00
"IAH",2021,4,10,4,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,7,2021-04-10 04:00:00
"IAH",2021,4,10,5,NA,NA,NA,180,5.7539,6.621473042,NA,NA,7,2021-04-10 05:00:00
"IAH",2021,4,10,6,NA,NA,NA,170,5.7539,6.621473042,NA,NA,7,2021-04-10 06:00:00
"IAH",2021,4,10,7,NA,NA,NA,0,0,0,NA,NA,7,2021-04-10 07:00:00
"IAH",2021,4,10,8,NA,NA,NA,330,2.30156,2.6485892168,NA,NA,7,2021-04-10 08:00:00
"IAH",2021,4,10,9,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,7,2021-04-10 09:00:00
"IAH",2021,4,10,10,NA,NA,NA,0,0,0,NA,NA,6,2021-04-10 10:00:00
"IAH",2021,4,10,11,NA,NA,NA,310,2.30156,2.6485892168,NA,NA,6,2021-04-10 11:00:00
"IAH",2021,4,10,12,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,5,2021-04-10 12:00:00
"IAH",2021,4,10,13,NA,NA,NA,NA,19.56326,22.5130083428,NA,NA,4,2021-04-10 13:00:00
"IAH",2021,4,10,14,NA,NA,NA,NA,18.41248,21.1887137344,NA,NA,10,2021-04-10 14:00:00
"IAH",2021,4,10,15,NA,NA,NA,350,17.2617,19.864419126,NA,NA,10,2021-04-10 15:00:00
"IAH",2021,4,10,16,NA,NA,NA,NA,14.96014,17.2158299092,NA,NA,10,2021-04-10 16:00:00
"IAH",2021,4,10,17,NA,NA,NA,NA,19.56326,22.5130083428,NA,NA,10,2021-04-10 17:00:00
"IAH",2021,4,10,18,NA,NA,NA,NA,14.96014,17.2158299092,NA,NA,10,2021-04-10 18:00:00
"IAH",2021,4,10,19,NA,NA,NA,20,14.96014,17.2158299092,NA,NA,10,2021-04-10 19:00:00
"IAH",2021,4,10,20,NA,NA,NA,NA,14.96014,17.2158299092,NA,NA,10,2021-04-10 20:00:00
"IAH",2021,4,10,21,NA,NA,NA,360,11.5078,13.242946084,NA,NA,10,2021-04-10 21:00:00
"IAH",2021,4,10,22,NA,NA,NA,360,16.11092,18.5401245176,NA,NA,10,2021-04-10 22:00:00
"IAH",2021,4,10,23,NA,NA,NA,NA,16.11092,18.5401245176,NA,NA,10,2021-04-10 23:00:00
"IAH",2021,4,11,0,NA,NA,NA,NA,11.5078,13.242946084,NA,NA,10,2021-04-11 00:00:00
"IAH",2021,4,11,1,NA,NA,NA,360,2.30156,2.6485892168,NA,NA,10,2021-04-11 01:00:00
"IAH",2021,4,11,2,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2021-04-11 02:00:00
"IAH",2021,4,11,3,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2021-04-11 03:00:00
"IAH",2021,4,11,4,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2021-04-11 04:00:00
"IAH",2021,4,11,5,NA,NA,NA,350,5.7539,6.621473042,NA,NA,10,2021-04-11 05:00:00
"IAH",2021,4,11,6,NA,NA,NA,350,2.30156,2.6485892168,NA,NA,10,2021-04-11 06:00:00
"IAH",2021,4,11,7,NA,NA,NA,170,2.30156,2.6485892168,NA,NA,10,2021-04-11 07:00:00
"IAH",2021,4,11,8,NA,NA,NA,0,0,0,NA,NA,10,2021-04-11 08:00:00
"IAH",2021,4,11,9,NA,NA,NA,0,0,0,NA,NA,10,2021-04-11 09:00:00
"IAH",2021,4,11,10,NA,NA,NA,10,2.30156,2.6485892168,NA,NA,10,2021-04-11 10:00:00
"IAH",2021,4,11,11,NA,NA,NA,0,0,0,NA,NA,10,2021-04-11 11:00:00
"IAH",2021,4,11,12,NA,NA,NA,40,4.60312,5.2971784336,NA,NA,10,2021-04-11 12:00:00
"IAH",2021,4,11,13,NA,NA,NA,50,4.60312,5.2971784336,NA,NA,10,2021-04-11 13:00:00
"IAH",2021,4,11,14,NA,NA,NA,100,5.7539,6.621473042,NA,NA,10,2021-04-11 14:00:00
"IAH",2021,4,11,15,NA,NA,NA,80,8.05546,9.2700622588,NA,NA,10,2021-04-11 15:00:00
"IAH",2021,4,11,16,NA,NA,NA,70,10.35702,11.9186514756,NA,NA,10,2021-04-11 16:00:00
"IAH",2021,4,11,17,NA,NA,NA,120,4.60312,5.2971784336,NA,NA,10,2021-04-11 17:00:00
"IAH",2021,4,11,18,NA,NA,NA,140,4.60312,5.2971784336,NA,NA,10,2021-04-11 18:00:00
"IAH",2021,4,11,19,NA,NA,NA,230,4.60312,5.2971784336,NA,NA,10,2021-04-11 19:00:00
"IAH",2021,4,11,20,NA,NA,NA,0,0,0,NA,NA,10,2021-04-11 20:00:00
"IAH",2021,4,11,21,NA,NA,NA,50,5.7539,6.621473042,NA,NA,10,2021-04-11 21:00:00
"IAH",2021,4,11,22,NA,NA,NA,80,5.7539,6.621473042,NA,NA,10,2021-04-11 22:00:00
"IAH",2021,4,11,23,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2021-04-11 23:00:00
"IAH",2021,4,12,0,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2021-04-12 00:00:00
"IAH",2021,4,12,1,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2021-04-12 01:00:00
"IAH",2021,4,12,2,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2021-04-12 02:00:00
"IAH",2021,4,12,3,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-04-12 03:00:00
"IAH",2021,4,12,4,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2021-04-12 04:00:00
"IAH",2021,4,12,5,NA,NA,NA,0,0,0,NA,NA,10,2021-04-12 05:00:00
"IAH",2021,4,12,6,NA,NA,NA,140,4.60312,5.2971784336,NA,NA,10,2021-04-12 06:00:00
"IAH",2021,4,12,7,NA,NA,NA,180,4.60312,5.2971784336,NA,NA,10,2021-04-12 07:00:00
"IAH",2021,4,12,8,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2021-04-12 08:00:00
"IAH",2021,4,12,9,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2021-04-12 09:00:00
"IAH",2021,4,12,10,NA,NA,NA,0,0,0,NA,NA,8,2021-04-12 10:00:00
"IAH",2021,4,12,11,NA,NA,NA,0,0,0,NA,NA,10,2021-04-12 11:00:00
"IAH",2021,4,12,12,NA,NA,NA,0,0,0,NA,NA,7,2021-04-12 12:00:00
"IAH",2021,4,12,13,NA,NA,NA,0,0,0,NA,NA,10,2021-04-12 13:00:00
"IAH",2021,4,12,14,NA,NA,NA,0,0,0,NA,NA,10,2021-04-12 14:00:00
"IAH",2021,4,12,15,NA,NA,NA,140,10.35702,11.9186514756,NA,NA,10,2021-04-12 15:00:00
"IAH",2021,4,12,16,NA,NA,NA,200,10.35702,11.9186514756,NA,NA,10,2021-04-12 16:00:00
"IAH",2021,4,12,17,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,10,2021-04-12 17:00:00
"IAH",2021,4,12,18,NA,NA,NA,150,11.5078,13.242946084,NA,NA,10,2021-04-12 18:00:00
"IAH",2021,4,12,19,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2021-04-12 19:00:00
"IAH",2021,4,12,20,NA,NA,NA,110,11.5078,13.242946084,NA,NA,10,2021-04-12 20:00:00
"IAH",2021,4,12,21,NA,NA,NA,140,14.96014,17.2158299092,NA,NA,10,2021-04-12 21:00:00
"IAH",2021,4,12,22,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,10,2021-04-12 22:00:00
"IAH",2021,4,12,23,NA,NA,NA,NA,14.96014,17.2158299092,NA,NA,10,2021-04-12 23:00:00
"IAH",2021,4,13,0,NA,NA,NA,130,12.65858,14.5672406924,NA,NA,10,2021-04-13 00:00:00
"IAH",2021,4,13,1,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,10,2021-04-13 01:00:00
"IAH",2021,4,13,2,NA,NA,NA,120,5.7539,6.621473042,NA,NA,10,2021-04-13 02:00:00
"IAH",2021,4,13,3,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,10,2021-04-13 03:00:00
"IAH",2021,4,13,4,NA,NA,NA,110,8.05546,9.2700622588,NA,NA,10,2021-04-13 04:00:00
"IAH",2021,4,13,5,NA,NA,NA,110,10.35702,11.9186514756,NA,NA,10,2021-04-13 05:00:00
"IAH",2021,4,13,6,NA,NA,NA,120,10.35702,11.9186514756,NA,NA,10,2021-04-13 06:00:00
"IAH",2021,4,13,7,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2021-04-13 07:00:00
"IAH",2021,4,13,8,NA,NA,NA,140,9.20624,10.5943568672,NA,NA,10,2021-04-13 08:00:00
"IAH",2021,4,13,9,NA,NA,NA,120,5.7539,6.621473042,NA,NA,10,2021-04-13 09:00:00
"IAH",2021,4,13,10,NA,NA,NA,80,5.7539,6.621473042,NA,NA,8,2021-04-13 10:00:00
"IAH",2021,4,13,11,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,5,2021-04-13 11:00:00
"IAH",2021,4,13,12,NA,NA,NA,40,10.35702,11.9186514756,NA,NA,2.5,2021-04-13 12:00:00
"IAH",2021,4,13,13,NA,NA,NA,50,10.35702,11.9186514756,NA,NA,7,2021-04-13 13:00:00
"IAH",2021,4,13,14,NA,NA,NA,60,10.35702,11.9186514756,NA,NA,9,2021-04-13 14:00:00
"IAH",2021,4,13,15,NA,NA,NA,60,9.20624,10.5943568672,NA,NA,7,2021-04-13 15:00:00
"IAH",2021,4,13,16,NA,NA,NA,90,9.20624,10.5943568672,NA,NA,4,2021-04-13 16:00:00
"IAH",2021,4,13,17,NA,NA,NA,50,5.7539,6.621473042,NA,NA,10,2021-04-13 17:00:00
"IAH",2021,4,13,18,NA,NA,NA,30,5.7539,6.621473042,NA,NA,8,2021-04-13 18:00:00
"IAH",2021,4,13,19,NA,NA,NA,50,5.7539,6.621473042,NA,NA,8,2021-04-13 19:00:00
"IAH",2021,4,13,20,NA,NA,NA,0,0,0,NA,NA,7,2021-04-13 20:00:00
"IAH",2021,4,13,21,NA,NA,NA,60,5.7539,6.621473042,NA,NA,9,2021-04-13 21:00:00
"IAH",2021,4,13,22,NA,NA,NA,50,8.05546,9.2700622588,NA,NA,9,2021-04-13 22:00:00
"IAH",2021,4,13,23,NA,NA,NA,50,10.35702,11.9186514756,NA,NA,8,2021-04-13 23:00:00
"IAH",2021,4,14,0,NA,NA,NA,100,10.35702,11.9186514756,NA,NA,8,2021-04-14 00:00:00
"IAH",2021,4,14,1,NA,NA,NA,NA,18.41248,21.1887137344,NA,NA,7,2021-04-14 01:00:00
"IAH",2021,4,14,2,NA,NA,NA,100,20.71404,23.8373029512,NA,NA,8,2021-04-14 02:00:00
"IAH",2021,4,14,3,NA,NA,NA,110,18.41248,21.1887137344,NA,NA,9,2021-04-14 03:00:00
"IAH",2021,4,14,4,NA,NA,NA,110,14.96014,17.2158299092,NA,NA,7,2021-04-14 04:00:00
"IAH",2021,4,14,5,NA,NA,NA,110,9.20624,10.5943568672,NA,NA,10,2021-04-14 05:00:00
"IAH",2021,4,14,6,NA,NA,NA,110,11.5078,13.242946084,NA,NA,10,2021-04-14 06:00:00
"IAH",2021,4,14,7,NA,NA,NA,110,10.35702,11.9186514756,NA,NA,10,2021-04-14 07:00:00
"IAH",2021,4,14,8,NA,NA,NA,130,9.20624,10.5943568672,NA,NA,9,2021-04-14 08:00:00
"IAH",2021,4,14,9,NA,NA,NA,130,5.7539,6.621473042,NA,NA,5,2021-04-14 09:00:00
"IAH",2021,4,14,10,NA,NA,NA,0,0,0,NA,NA,5,2021-04-14 10:00:00
"IAH",2021,4,14,11,NA,NA,NA,150,5.7539,6.621473042,NA,NA,4,2021-04-14 11:00:00
"IAH",2021,4,14,12,NA,NA,NA,200,2.30156,2.6485892168,NA,NA,5,2021-04-14 12:00:00
"IAH",2021,4,14,13,NA,NA,NA,280,2.30156,2.6485892168,NA,NA,3,2021-04-14 13:00:00
"IAH",2021,4,14,14,NA,NA,NA,330,2.30156,2.6485892168,NA,NA,2.5,2021-04-14 14:00:00
"IAH",2021,4,14,15,NA,NA,NA,350,2.30156,2.6485892168,NA,NA,1,2021-04-14 15:00:00
"IAH",2021,4,14,16,NA,NA,NA,10,2.30156,2.6485892168,NA,NA,1.5,2021-04-14 16:00:00
"IAH",2021,4,14,17,NA,NA,NA,30,2.30156,2.6485892168,NA,NA,2.5,2021-04-14 17:00:00
"IAH",2021,4,14,18,NA,NA,NA,30,5.7539,6.621473042,NA,NA,3,2021-04-14 18:00:00
"IAH",2021,4,14,19,NA,NA,NA,10,10.35702,11.9186514756,NA,NA,6,2021-04-14 19:00:00
"IAH",2021,4,14,20,NA,NA,NA,30,11.5078,13.242946084,NA,NA,1.25,2021-04-14 20:00:00
"IAH",2021,4,14,21,NA,NA,NA,40,11.5078,13.242946084,NA,NA,2.5,2021-04-14 21:00:00
"IAH",2021,4,14,22,NA,NA,NA,60,14.96014,17.2158299092,NA,NA,9,2021-04-14 22:00:00
"IAH",2021,4,14,23,NA,NA,NA,50,12.65858,14.5672406924,NA,NA,10,2021-04-14 23:00:00
"IAH",2021,4,15,0,NA,NA,NA,70,12.65858,14.5672406924,NA,NA,10,2021-04-15 00:00:00
"IAH",2021,4,15,1,NA,NA,NA,20,10.35702,11.9186514756,NA,NA,10,2021-04-15 01:00:00
"IAH",2021,4,15,2,NA,NA,NA,40,9.20624,10.5943568672,NA,NA,10,2021-04-15 02:00:00
"IAH",2021,4,15,3,NA,NA,NA,50,12.65858,14.5672406924,NA,NA,10,2021-04-15 03:00:00
"IAH",2021,4,15,4,NA,NA,NA,70,9.20624,10.5943568672,NA,NA,10,2021-04-15 04:00:00
"IAH",2021,4,15,5,NA,NA,NA,80,12.65858,14.5672406924,NA,NA,10,2021-04-15 05:00:00
"IAH",2021,4,15,6,NA,NA,NA,80,9.20624,10.5943568672,NA,NA,10,2021-04-15 06:00:00
"IAH",2021,4,15,7,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2021-04-15 07:00:00
"IAH",2021,4,15,8,NA,NA,NA,50,5.7539,6.621473042,NA,NA,3,2021-04-15 08:00:00
"IAH",2021,4,15,9,NA,NA,NA,20,8.05546,9.2700622588,NA,NA,5,2021-04-15 09:00:00
"IAH",2021,4,15,10,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,4,2021-04-15 10:00:00
"IAH",2021,4,15,11,NA,NA,NA,30,10.35702,11.9186514756,NA,NA,5,2021-04-15 11:00:00
"IAH",2021,4,15,12,NA,NA,NA,20,14.96014,17.2158299092,NA,NA,7,2021-04-15 12:00:00
"IAH",2021,4,15,13,NA,NA,NA,20,14.96014,17.2158299092,NA,NA,10,2021-04-15 13:00:00
"IAH",2021,4,15,14,NA,NA,NA,40,12.65858,14.5672406924,NA,NA,10,2021-04-15 14:00:00
"IAH",2021,4,15,15,NA,NA,NA,50,12.65858,14.5672406924,NA,NA,10,2021-04-15 15:00:00
"IAH",2021,4,15,16,NA,NA,NA,70,9.20624,10.5943568672,NA,NA,10,2021-04-15 16:00:00
"IAH",2021,4,15,17,NA,NA,NA,40,9.20624,10.5943568672,NA,NA,10,2021-04-15 17:00:00
"IAH",2021,4,15,18,NA,NA,NA,60,11.5078,13.242946084,NA,NA,10,2021-04-15 18:00:00
"IAH",2021,4,15,19,NA,NA,NA,60,11.5078,13.242946084,NA,NA,10,2021-04-15 19:00:00
"IAH",2021,4,15,20,NA,NA,NA,60,17.2617,19.864419126,NA,NA,10,2021-04-15 20:00:00
"IAH",2021,4,15,21,NA,NA,NA,100,9.20624,10.5943568672,NA,NA,10,2021-04-15 21:00:00
"IAH",2021,4,15,22,NA,NA,NA,120,12.65858,14.5672406924,NA,NA,10,2021-04-15 22:00:00
"IAH",2021,4,15,23,NA,NA,NA,100,11.5078,13.242946084,NA,NA,10,2021-04-15 23:00:00
"IAH",2021,4,16,0,NA,NA,NA,110,11.5078,13.242946084,NA,NA,10,2021-04-16 00:00:00
"IAH",2021,4,16,1,NA,NA,NA,40,5.7539,6.621473042,NA,NA,10,2021-04-16 01:00:00
"IAH",2021,4,16,2,NA,NA,NA,40,8.05546,9.2700622588,NA,NA,10,2021-04-16 02:00:00
"IAH",2021,4,16,3,NA,NA,NA,60,9.20624,10.5943568672,NA,NA,10,2021-04-16 03:00:00
"IAH",2021,4,16,4,NA,NA,NA,40,5.7539,6.621473042,NA,NA,10,2021-04-16 04:00:00
"IAH",2021,4,16,5,NA,NA,NA,80,11.5078,13.242946084,NA,NA,10,2021-04-16 05:00:00
"IAH",2021,4,16,6,NA,NA,NA,40,8.05546,9.2700622588,NA,NA,10,2021-04-16 06:00:00
"IAH",2021,4,16,7,NA,NA,NA,80,5.7539,6.621473042,NA,NA,10,2021-04-16 07:00:00
"IAH",2021,4,16,8,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2021-04-16 08:00:00
"IAH",2021,4,16,9,NA,NA,NA,60,8.05546,9.2700622588,NA,NA,10,2021-04-16 09:00:00
"IAH",2021,4,16,10,NA,NA,NA,70,10.35702,11.9186514756,NA,NA,10,2021-04-16 10:00:00
"IAH",2021,4,16,11,NA,NA,NA,70,9.20624,10.5943568672,NA,NA,7,2021-04-16 11:00:00
"IAH",2021,4,16,12,NA,NA,NA,40,10.35702,11.9186514756,NA,NA,7,2021-04-16 12:00:00
"IAH",2021,4,16,13,NA,NA,NA,70,10.35702,11.9186514756,NA,NA,1.5,2021-04-16 13:00:00
"IAH",2021,4,16,14,NA,NA,NA,110,10.35702,11.9186514756,NA,NA,2.5,2021-04-16 14:00:00
"IAH",2021,4,16,15,NA,NA,NA,120,10.35702,11.9186514756,NA,NA,1.25,2021-04-16 15:00:00
"IAH",2021,4,16,16,NA,NA,NA,120,8.05546,9.2700622588,NA,NA,1.25,2021-04-16 16:00:00
"IAH",2021,4,16,17,NA,NA,NA,100,11.5078,13.242946084,NA,NA,7,2021-04-16 17:00:00
"IAH",2021,4,16,18,NA,NA,NA,140,11.5078,13.242946084,NA,NA,10,2021-04-16 18:00:00
